absTime,FPS,Smooth,1%Low(FPS),Jank,BigJank,Stutter[%],InterFrame,AppCPU[%],TotalCPU[%],GUsage[%],CTemp[℃],BTemp[℃],GTemp[℃],Power[mW],FPower[mW],Current[mA],Memory[MB],SwapMemory[MB],JavaHeap[MB],NativePss[MB],Gfx[MB],GL[MB],GPU Counter:GPU General:% Busy,GPU Counter:GPU Stalls:% Vertex Fetch Stall,GPU Counter:GPU Stalls:% Texture L2 Miss,GPU Counter:GPU Stalls:% Instruction Cache Miss,GPU Counter:GPU Shader Alloc:% Time Shading Fragments,GPU Counter:GPU Shader Alloc:% Time Shading Vertices,GPU Counter:GPU Shader Alloc:% Time ALUs Working,GPU Counter:Shader Processing:Vertices Shaded / Second,GPU Counter:Shader Processing:Fragments Shaded / Second,GPU Counter:Shader Processing:Vertex Instructions / Second,GPU Counter:Shader Processing:Fragment Instructions / Second,GPU Counter:GPU Memory Stats:Texture Memory Read BW (Bytes/Second),GPU Counter:GPU Memory Stats:Avg Memory Latency Cycles,GPU Counter:GPU Preemption:Preemptions / second
1751543504377,57.02,3.71,14.75,0,0,0.0,0,35,53,61,62,43,56,2472,42.79,584,2183,26,13.53,264.06,0,221.31,96.8,5.46,14.98,0.03,81.52,17.63,46.9,36733116.13,871139455.33,7583518016.27,60939223560.82,693521003.0,69.02,0.0
1751543505379,50.89,8.13,14.75,0,0,0.0,0,33,50,57,61,43,55,2362,47.88,558,2181,26,13.78,264.06,0,221.31,96.7,5.25,15.25,0.01,80.37,18.68,45.2,33127842.82,769203888.79,6665647305.79,49146706906.75,643698224.76,67.88,0.0
1751543506376,57.13,4.87,14.75,0,0,0.0,0,35,51,56,62,43,55,2336,40.17,552,2183,26,13.88,264.06,0,221.31,96.63,5.21,13.69,0.01,79.75,19.19,44.41,36725049.57,885007406.08,7131682605.39,51140720516.05,730339622.21,68.45,0.0
1751543507376,56.01,4.28,14.75,0,0,0.0,0,35,53,55,61,43,55,2378,42.64,562,2184,26,14.09,264.06,0,222.27,96.4,4.68,13.68,0.01,78.1,20.73,42.52,36569700.81,793568079.95,7014801428.43,44754618218.16,675099082.32,67.7,0.0
1751543508377,54.94,4.31,14.75,0,0,0.0,0,34,54,58,61,43,55,2404,43.94,568,2184,26,14.34,264.06,0,222.27,96.68,5.0,15.98,0.01,79.74,19.23,42.48,36745148.35,905359909.6,7291483360.94,49436541978.25,781956517.42,68.12,0.0
1751543509377,53.02,5.34,14.76,0,0,0.0,0,32,54,58,62,43,55,2438,46.04,576,2184,26,14.6,264.07,0,222.27,96.66,5.21,14.91,0.02,84.03,15.45,48.3,26280185.69,870967609.06,6071065930.17,58472677392.16,675333739.04,69.15,0.0
1751543510378,50.95,5.72,14.76,0,0,0.0,0,33,53,54,61,43,55,2368,47.22,560,2185,26,14.79,264.07,0,222.27,96.04,6.07,14.26,0.02,86.54,12.94,51.31,22161476.3,859179174.14,4768117820.75,57788933747.62,565396551.86,67.45,0.0
1751543511377,55.07,5.06,14.76,0,0,0.0,0,33,52,51,60,43,55,2339,42.21,553,2184,26,14.97,264.07,0,222.27,96.27,6.4,14.37,0.02,84.49,14.94,49.68,26460478.37,830067855.89,5462811549.17,55079236570.7,609774220.83,65.45,0.0
1751543512376,52.02,5.21,14.76,0,0,0.0,0,32,52,56,61,43,55,2406,45.58,569,2186,26,15.12,264.07,0,222.27,96.97,7.19,16.23,0.02,84.52,14.99,49.94,29575283.08,895674427.07,6123647533.59,61181559861.92,890811480.0,71.83,0.0
1751543513379,48.87,10.08,14.76,0,0,0.0,0,32,51,60,61,43,55,2356,48.06,557,2187,26,15.36,264.05,0,222.27,97.25,5.45,16.41,0.02,86.98,12.62,52.64,27087553.48,1020732813.08,5907670015.18,73907882720.89,714058036.32,71.1,0.0
1751543514377,55.12,4.78,14.76,0,0,0.0,0,34,54,58,60,43,55,2381,43.47,563,2188,26,15.58,264.12,0,222.46,96.53,5.26,14.83,0.01,85.26,14.23,50.72,26997910.5,901541532.45,5709553511.51,61792584788.82,623091402.7,69.04,0.0
1751543515377,56.01,4.18,14.76,0,0,0.0,0,33,52,56,61,43,55,2330,42.1,551,2186,26,15.82,264.13,0,222.53,96.46,4.12,13.44,0.01,83.25,16.18,46.24,28303524.1,959542163.52,6115062027.75,53990666588.39,607944008.12,66.21,0.0
1751543516377,53.98,4.8,14.77,0,0,0.0,0,34,52,52,61,43,55,2288,42.51,541,2178,26,8.07,264.1,0,222.53,96.13,5.55,15.47,0.01,83.88,15.52,48.62,26251509.28,792519544.34,5291464616.59,49409101473.0,709172321.91,67.15,0.0
1751543517376,56.94,3.91,14.77,0,0,0.0,0,34,52,49,61,43,55,2301,40.47,544,2178,26,8.33,264.08,0,222.53,95.97,7.12,15.44,0.03,83.65,15.71,48.51,25790532.13,782903135.84,5215725795.13,47047730999.17,728652614.21,65.63,0.0
1751543518377,56.88,3.71,14.78,0,0,0.0,0,33,52,52,61,43,55,2301,40.36,544,2179,26,8.53,264.08,0,222.59,96.17,6.3,16.3,0.01,85.03,14.41,50.91,27387886.52,848648762.04,5441183913.63,55985850049.88,780088901.78,65.58,0.0
1751543519377,58.18,2.8,14.78,0,0,0.0,0,33,52,48,60,43,55,2229,39.33,527,2180,26,8.82,264.09,0,222.59,95.67,4.47,14.62,0.02,84.07,15.2,49.75,25790566.31,778263565.42,4904174884.79,48185948820.35,740133128.3,65.55,0.0
1751543520376,58.04,2.24,14.78,0,0,0.0,0,34,53,51,60,43,55,2301,38.96,544,2180,26,9.09,264.09,0,222.59,96.03,5.61,14.94,0.01,84.07,15.19,49.64,28473803.72,806425841.01,5327027073.09,52291036252.91,769753653.89,67.41,0.0
1751543521383,57.65,3.88,14.78,0,0,0.0,0,33,51,51,61,43,55,2284,40.29,540,2179,26,9.2,264.08,0,222.59,96.08,5.29,13.86,0.01,85.11,14.11,50.63,27914756.74,812575015.82,4836777079.68,52846324099.46,789707087.72,72.34,0.0
1751543522377,56.32,5.04,14.78,0,0,0.0,0,31,51,53,61,43,55,2368,40.93,560,2180,26,9.23,264.08,0,222.65,96.44,3.9,15.33,0.01,85.92,13.43,51.79,29614951.18,891666461.49,5304423226.35,61488211627.89,873530316.09,69.96,0.0
1751543523376,58.03,4.35,14.79,0,0,0.0,0,33,52,56,61,43,55,2440,42.17,577,2179,26,9.33,264.08,0,222.74,96.14,4.34,15.01,0.02,84.74,14.54,49.86,30740954.21,936220837.33,5556382022.13,57752107067.0,918116739.02,70.62,1.0
1751543524376,60.0,0.0,14.79,0,0,0.0,0,32,50,54,61,43,55,2406,39.58,569,2177,26,9.39,264.08,0,222.71,96.07,4.1,15.19,0.02,85.35,13.93,50.85,29876917.69,907539094.77,5320273854.8,58817703067.44,910715180.54,72.21,1.0
1751543525377,59.97,0.51,14.79,0,0,0.0,0,32,49,57,61,43,55,2440,40.41,577,2177,26,9.54,264.07,0,222.89,96.32,4.54,15.9,0.01,85.74,13.6,51.3,31691988.18,1014399940.87,5717296780.06,64911999380.19,933903365.27,68.85,0.0
1751543526377,54.99,5.83,14.79,0,0,0.0,0,34,50,56,61,43,55,2453,45.5,580,2174,26,9.75,264.07,0,220.34,96.37,4.07,14.88,0.01,87.13,12.33,52.75,26465344.17,986684219.76,5008343275.62,64423740783.75,852511453.01,68.55,0.0
1751543527376,57.05,3.37,14.8,0,0,0.0,0,32,50,56,61,43,55,2478,43.27,586,2165,26,9.83,264.02,0,212.52,96.31,4.3,14.68,0.01,86.6,12.83,52.14,27913241.87,965763684.2,5179654349.72,63038194121.51,861884543.81,69.69,0.0
1751543528377,47.96,9.19,14.79,0,0,0.0,0,34,49,48,62,43,55,2402,50.94,568,2162,26,10.02,263.95,0,210.95,96.21,5.06,15.13,0.02,82.98,16.15,48.49,27925422.97,718227292.94,4953645643.83,44758663431.12,717434521.51,68.68,0.0
1751543529377,54.02,4.67,14.79,0,0,0.0,0,33,50,49,61,43,55,2449,44.81,579,2161,26,10.2,263.95,0,211.14,96.37,7.71,16.02,0.01,83.14,15.92,48.77,32358312.86,801980583.98,5774332826.47,51869628319.99,738995576.65,67.84,0.0
1751543530376,53.03,5.77,14.79,0,0,0.0,0,34,51,56,61,43,55,2559,46.75,605,2164,26,10.73,263.92,0,211.8,96.87,6.71,17.15,0.01,86.14,13.08,53.12,30291350.81,821659257.5,5428478449.57,64677246752.58,677777850.17,68.46,0.0
1751543531376,51.98,7.46,14.79,0,0,0.0,0,33,50,50,61,43,55,2466,48.41,583,2163,26,11.0,263.92,0,211.8,96.07,4.66,13.97,0.01,84.03,15.26,50.05,26649297.57,695760260.33,4987349753.07,50179637110.74,530599802.74,66.45,0.0
1751543532377,53.98,6.0,14.79,0,0,0.0,0,34,52,49,61,43,55,2318,42.87,548,2165,26,11.21,263.92,0,211.78,95.85,4.73,15.32,0.01,84.31,14.91,50.63,27852549.67,699834153.01,5135394967.2,52700708651.61,582810438.58,68.38,0.0
1751543533376,55.03,4.8,14.79,0,0,0.0,0,33,52,48,61,43,54,2373,42.64,561,2166,26,11.37,263.93,0,212.78,95.83,4.91,11.27,0.0,83.2,16.09,47.97,23566055.93,684128094.23,4763817369.28,44085277987.67,524722752.01,68.71,0.0
1751543534377,58.99,2.83,14.8,0,0,0.0,0,32,52,49,61,43,55,2377,39.75,562,2169,26,11.5,263.94,0,213.06,95.88,5.96,14.33,0.01,84.11,15.24,48.8,25090703.45,717917576.37,5142205574.54,49463878284.57,630751348.28,69.06,0.0
1751543535377,59.0,2.2,14.8,0,0,0.0,0,34,48,51,61,43,55,2512,41.72,594,2167,26,11.64,263.91,0,214.61,95.96,5.01,11.92,0.01,83.89,15.46,49.04,25823081.69,733399319.25,5225499277.58,51117472631.14,588290329.87,67.88,0.0
1751543536377,57.99,2.8,14.81,0,0,0.0,0,31,48,51,61,43,55,2284,40.93,540,2169,26,11.67,263.92,0,215.95,96.06,4.66,11.06,0.0,84.61,14.74,50.23,25429332.87,757568603.42,4999097232.34,53384392958.83,620236415.46,73.95,0.0
1751543537377,58.0,3.03,14.81,0,0,0.0,0,33,49,49,61,43,54,2309,39.46,546,2167,26,11.74,263.93,0,217.13,95.77,4.95,13.38,0.0,84.52,14.82,48.92,24190689.36,726349283.49,4867741746.1,49814400033.49,599866438.75,69.24,0.0
1751543538377,56.01,4.28,14.81,0,0,0.0,0,32,50,54,61,43,55,2258,41.38,534,2171,26,11.79,263.93,0,217.26,96.37,3.87,11.49,0.0,86.95,12.5,52.81,24982926.69,884010487.79,4980375490.29,65230536711.2,531404251.01,68.13,0.0
1751543539376,58.97,3.0,14.82,0,0,0.0,0,33,50,48,60,43,54,2254,38.44,533,2170,26,11.96,264.0,0,217.63,95.69,5.3,11.85,0.0,84.39,14.95,49.32,23328797.41,696048051.02,4684373308.06,47656895004.91,531963024.23,67.13,0.0
1751543540377,51.98,9.84,14.81,0,0,0.0,0,31,50,44,60,43,54,2182,42.5,516,2171,26,12.17,264.0,0,217.66,95.52,5.84,11.84,0.01,83.53,15.76,48.21,21795340.98,643910210.51,4404910381.91,41545383079.62,489958739.43,65.86,0.0
1751543541377,53.04,6.34,14.81,0,0,0.0,0,36,54,52,60,43,54,2322,42.13,549,2173,26,12.47,263.94,0,217.57,96.25,7.39,16.61,0.01,82.71,16.47,47.21,31620131.42,686237522.32,5787481289.86,49052290215.71,639785975.42,69.25,0.0
1751543542376,55.02,4.28,14.81,0,0,0.0,0,38,56,61,62,43,55,2571,45.96,608,2174,26,12.71,263.95,0,217.57,96.79,7.45,15.35,0.01,81.28,17.61,46.31,41477691.59,769944512.5,6990222790.46,54481817201.03,648918644.15,71.17,0.0
1751543543376,54.99,6.16,14.81,0,0,0.0,0,36,53,53,61,43,55,2487,46.18,588,2176,26,13.02,264.15,0,217.57,96.35,7.0,13.42,0.01,80.0,18.75,43.95,37072634.9,660075299.65,6233359697.77,43998887242.54,583979007.14,69.14,0.0
1751543544377,58.94,1.82,14.81,0,0,0.0,0,35,54,53,62,43,55,2512,43.03,594,2174,26,13.2,264.01,0,217.62,96.21,6.9,12.92,0.01,79.33,19.37,43.6,37979335.08,675791744.8,6332086928.94,43148602288.23,572816278.98,67.74,0.0
1751543545377,55.01,4.47,14.82,0,0,0.0,0,37,54,58,61,43,55,2609,46.82,617,2175,26,13.53,264.02,0,218.07,96.69,8.08,14.69,0.02,79.85,18.73,42.79,41952474.84,684565276.25,6959327138.05,45764389244.75,655537860.79,68.32,0.0
1751543546377,56.03,3.5,14.82,0,0,0.0,0,37,55,63,62,43,55,2529,45.6,598,2176,26,13.75,264.02,0,218.07,96.9,7.16,14.3,0.01,77.17,21.08,42.0,49294457.35,694563542.43,8238107483.56,47511445538.42,633062469.83,69.37,0.0
1751543547376,61.02,0.0,14.82,0,0,0.0,0,37,54,67,62,43,56,2639,42.78,624,2176,26,13.96,264.02,0,218.13,96.91,7.61,14.29,0.02,76.43,21.75,41.96,54727374.47,737332761.65,9204118117.41,50997328376.54,682319882.49,70.18,0.0
1751543548377,57.96,2.76,14.83,0,0,0.0,0,38,55,66,63,43,56,2652,45.67,627,2176,26,14.19,264.02,0,218.13,96.87,8.55,15.04,0.01,77.71,20.5,42.8,53512188.91,729089715.54,8687110570.59,51942325460.38,663918516.91,68.28,0.0
1751543549377,51.02,9.57,14.82,0,0,0.0,0,35,51,57,62,43,55,2525,50.76,597,2177,26,14.38,264.01,0,218.13,96.84,8.55,15.32,0.0,78.25,19.67,43.16,46489727.87,623860390.31,6931840550.89,44600215566.01,577526590.33,67.34,0.0
1751543550376,54.01,3.85,14.82,0,0,0.0,0,37,52,62,62,43,55,2525,47.15,597,2177,26,14.59,264.04,0,218.13,96.99,8.93,14.02,0.01,76.41,21.49,42.21,53672883.71,695628685.63,8156155947.08,47190431612.4,587215830.7,66.68,0.0
1751543551376,59.0,2.87,14.82,0,0,0.0,0,36,53,68,63,43,56,2652,43.86,627,2177,26,14.65,264.04,0,218.13,97.08,7.19,13.7,0.0,77.19,20.96,42.97,53883156.1,790166384.76,8843323999.38,54583633677.56,644139993.12,68.12,0.0
1751543552377,58.96,2.78,14.83,0,0,0.0,0,37,55,68,63,43,56,2717,45.5,643,2178,26,14.66,264.14,0,218.13,97.19,9.33,13.76,0.01,76.79,21.29,42.15,55490443.52,761279507.38,8940187338.37,52497584225.67,662949913.24,70.63,0.0
1751543553376,55.04,5.63,14.83,0,0,0.0,0,41,58,64,64,43,56,2747,50.28,650,2184,26,14.7,270.35,0,218.13,97.07,9.3,14.85,0.01,76.0,22.0,41.28,54092959.83,662533761.43,8728874879.98,47136637706.12,650342566.6,70.16,0.0
1751543554377,58.97,2.83,14.83,0,0,0.0,0,36,53,64,63,43,56,2595,45.35,614,2175,26,14.71,264.22,0,218.13,96.94,9.48,13.77,0.01,75.12,22.81,40.34,57226901.04,689373012.53,9264199928.07,47422962982.0,634721170.25,67.85,0.0
1751543555377,54.96,4.31,14.84,0,0,0.0,0,37,57,67,63,43,56,2671,48.2,632,2179,26,15.0,264.24,0,218.13,97.01,8.61,14.82,0.01,73.93,24.04,39.24,56484351.79,665518262.22,9563707415.49,45390344225.39,645278664.85,70.2,0.0
1751543556376,61.06,0.0,14.84,0,0,0.0,0,38,56,72,63,43,56,2709,44.15,641,2181,26,15.26,264.24,0,218.13,97.27,9.79,15.22,0.01,75.41,22.77,40.71,59645173.0,724823599.13,10288785678.56,52141638979.32,729225875.23,70.21,0.0
1751543557377,55.99,5.17,14.84,0,0,0.0,0,36,53,72,63,43,56,2688,48.47,636,2182,26,15.55,264.25,0,218.13,97.18,7.41,16.37,0.01,77.0,21.43,40.79,54608813.82,795146120.57,9710191671.68,50781381980.71,763568945.55,70.1,0.0
1751543558377,58.99,1.59,14.84,0,0,0.0,0,37,55,68,63,43,56,2696,45.58,638,2180,26,15.72,264.25,0,218.13,97.25,8.17,16.81,0.02,77.23,21.25,41.03,58432661.65,824837241.89,10371788924.15,54131593297.19,834387027.71,70.23,0.0
1751543559377,56.0,3.69,14.84,0,0,0.0,0,38,53,74,63,43,56,2608,47.58,617,2183,26,15.76,264.25,0,218.19,97.47,8.31,16.88,0.02,77.56,20.97,41.24,54353507.03,806925787.99,9849582032.28,52213699572.81,803813503.84,70.1,0.0
1751543560377,55.99,3.3,14.84,0,0,0.0,0,38,54,70,63,43,56,2734,47.0,647,2174,26,8.34,264.18,0,219.24,97.26,8.43,16.18,0.01,79.5,19.16,42.22,54205386.1,915769075.38,9666055448.27,59192033884.41,808965414.48,77.36,0.0
1751543561377,57.03,3.2,14.85,0,0,0.0,0,37,55,64,63,43,57,2705,47.71,640,2174,26,8.47,264.18,0,219.24,97.37,8.0,16.97,0.01,79.27,19.33,42.82,55627631.35,835897553.11,9814048201.04,58889843655.02,844505745.53,72.74,0.0
1751543562376,53.01,5.33,14.85,0,0,0.0,0,36,54,73,63,43,56,2548,49.96,603,2174,26,8.7,264.18,0,219.24,97.07,7.82,17.0,0.01,78.37,20.11,42.97,50111926.12,711398616.14,8712460558.23,50809179097.3,733802954.42,69.94,0.0
1751543563377,50.98,4.6,14.86,0,0,0.0,0,37,54,64,63,43,56,2671,51.18,632,2176,26,8.95,264.18,0,219.26,97.33,8.22,17.39,0.02,79.51,19.06,43.76,49279125.68,744515018.79,8728647932.6,54528582599.38,763605242.85,68.93,0.0
1751543564377,32.0,25.33,14.82,1,1,13.01,0,32,49,66,61,43,55,2244,81.17,531,2181,26,9.16,264.18,0,219.36,96.92,7.79,17.64,0.01,79.72,18.85,44.22,31007632.31,466983431.22,5538763645.29,35605104764.48,488493551.43,70.89,15061.71
1751543565377,53.91,5.67,14.82,0,0,0.0,0,37,55,50,63,43,56,2252,40.69,533,2183,26,9.3,264.18,0,219.5,97.13,6.58,16.11,0.04,78.38,20.11,43.5,54206292.59,756252150.67,9463077143.37,58044790029.7,783291343.9,77.41,0.0
1751543566383,56.75,3.77,14.82,0,0,0.0,0,38,57,61,64,43,57,2853,48.51,675,2182,26,9.45,264.19,0,219.55,96.7,6.58,15.93,0.05,80.57,18.09,46.52,56416205.0,858065797.52,9835036495.18,72526610806.08,863834582.96,90.47,0.0
1751543567376,56.37,3.54,14.82,0,0,0.0,0,36,53,62,64,43,57,2785,49.88,659,2182,26,9.51,264.2,0,220.0,97.38,6.35,15.57,0.01,79.4,19.21,45.28,52421503.49,801002381.53,9215078367.91,61187225464.86,742889366.81,67.34,0.0
1751543568377,53.99,6.05,14.83,0,0,0.0,0,36,51,69,65,43,56,2692,50.93,637,2184,26,9.6,264.17,0,220.0,97.05,6.45,16.42,0.01,77.45,20.96,42.0,49165680.59,683559179.24,8623964930.56,47450020028.02,729471799.63,70.53,0.0
1751543569381,57.72,3.61,14.83,0,0,0.0,0,37,55,63,65,43,56,2734,47.07,647,2186,26,9.74,264.18,0,220.0,97.11,7.72,16.38,0.01,78.27,20.19,42.44,52924483.04,774548138.84,9202677998.21,53860670884.19,813486941.05,69.69,0.0
1751543570377,54.25,6.14,14.83,0,0,0.0,0,38,55,67,63,43,56,2726,50.12,645,2185,26,9.95,264.12,0,220.0,96.76,5.89,13.85,0.01,75.6,22.69,40.9,48039567.74,696596980.39,8368075612.38,43710449515.68,643189971.19,68.16,0.0
1751543571377,51.99,8.9,14.82,0,0,0.0,0,36,55,60,63,43,56,2557,50.23,605,2187,26,10.25,264.12,0,220.0,96.76,7.35,14.55,0.02,77.25,21.3,41.54,42169745.52,663826940.99,7527086548.14,42683628382.14,634319152.48,67.8,0.0
1751543572377,55.0,5.58,14.82,0,0,0.0,0,36,58,57,63,43,56,2743,48.15,649,2187,26,10.52,264.12,0,220.0,96.99,8.65,14.88,0.04,77.35,21.0,41.79,49257809.72,731058832.49,8543950120.44,48350078341.61,715707064.98,71.06,0.0
1751543573377,52.02,6.08,14.82,0,0,0.0,0,37,54,64,63,43,56,2565,50.23,607,2187,26,10.73,264.12,0,220.0,97.27,7.42,15.36,0.03,81.67,17.02,46.78,45813986.57,822339465.51,7834657530.67,62938627557.27,676321853.47,70.3,0.0
1751543574377,57.99,3.21,14.83,0,0,0.0,0,36,52,65,64,43,56,2819,46.57,667,2187,26,10.79,264.18,0,220.0,97.21,8.51,15.08,0.03,80.25,18.2,43.88,49979409.58,776803958.79,8169672290.88,56029654423.79,743289583.56,68.95,0.0
1751543575376,57.03,2.65,14.83,0,0,0.0,0,37,54,66,64,43,57,2663,47.83,630,2189,26,10.91,264.18,0,220.0,96.92,9.16,15.34,0.03,80.31,18.17,43.52,48078923.22,727630704.61,7838114917.68,52230576284.49,732125331.0,69.65,0.0
1751543576376,56.01,4.01,14.83,0,0,0.0,0,37,54,67,64,43,57,2810,48.42,665,2189,26,11.0,264.18,0,220.0,97.35,8.58,13.24,0.02,80.96,17.44,46.44,50202161.03,942019932.97,8304795539.12,66607424566.23,686402609.54,70.15,0.0
1751543577377,55.96,4.21,14.84,0,0,0.0,0,36,55,69,64,43,56,2768,49.49,655,2185,26,11.13,264.17,0,220.0,96.79,9.35,13.63,0.04,79.51,18.84,43.0,51676354.27,793105408.14,8430994939.49,56559160981.87,714952265.78,77.2,0.0
1751543578376,55.05,6.94,14.83,0,0,0.0,0,34,53,59,64,43,57,2705,48.22,640,2188,26,11.18,264.17,0,220.0,97.36,9.7,14.73,0.06,78.99,19.16,42.24,50583997.96,732550823.57,8065392276.82,51152149868.97,685329825.81,69.47,0.0
1751543579376,55.98,4.01,14.84,0,0,0.0,0,39,54,69,63,43,56,2785,49.61,659,2188,26,11.32,264.17,0,220.24,97.27,13.32,15.1,0.03,79.15,19.07,45.66,57477712.52,870910226.0,9206063058.67,63281222468.93,703117029.44,81.74,0.0
1751543580377,58.97,2.34,14.84,0,0,0.0,0,37,54,61,64,43,56,2713,45.21,642,2189,26,11.42,264.17,0,220.24,97.02,9.63,14.47,0.03,77.63,20.54,41.94,54507392.02,783414573.97,9136297355.08,54018084670.89,721674398.47,72.09,0.0
1751543581377,58.01,2.79,14.84,0,0,0.0,0,37,55,71,64,43,57,2734,47.06,647,2189,26,11.67,264.17,0,220.24,96.67,10.54,14.67,0.04,77.3,20.83,41.96,58126976.4,790310159.68,9614100671.36,54862147455.4,731912172.02,77.75,0.0
1751543582377,59.01,2.43,14.84,0,0,0.0,0,38,55,64,64,43,57,2722,45.4,644,2189,26,11.83,264.17,0,220.24,96.93,10.25,12.29,0.03,76.34,21.65,41.0,55873857.88,768818757.71,9087661178.19,50528075291.85,643110296.23,68.38,0.0
1751543583377,54.98,6.35,14.84,0,0,0.0,0,37,55,68,63,43,56,2743,49.81,649,2189,26,12.05,264.17,0,220.24,97.2,10.92,13.81,0.06,77.04,20.95,41.49,54394334.94,745658604.54,8968843384.14,50704506546.72,673055787.84,70.92,0.0
1751543584376,58.02,2.8,14.85,0,0,0.0,0,36,54,67,63,43,57,2620,44.84,620,2189,26,12.2,264.17,0,220.24,97.17,9.47,15.35,0.04,77.27,20.85,42.3,57040546.61,778863928.71,9627311958.16,54775845856.87,753864463.16,69.23,0.0
1751543585378,52.91,7.28,14.84,0,0,0.0,0,36,53,71,64,43,56,2612,50.1,618,2189,26,12.29,264.17,0,220.24,97.15,9.57,15.64,0.03,77.58,20.57,42.67,54129074.48,759133287.82,9070934386.24,53278042722.67,717820111.76,70.14,0.0
1751543586377,55.95,4.59,14.85,0,0,0.0,0,37,54,65,64,43,56,2675,47.93,633,2188,26,12.44,264.17,0,219.3,97.31,9.16,16.17,0.04,78.2,20.0,42.69,53707063.91,779228887.4,9105860530.4,54386981919.07,741486828.11,70.32,0.0
1751543587378,53.05,4.67,14.85,0,0,0.0,0,39,57,66,63,43,57,2633,49.98,623,2179,26,12.65,264.16,0,214.33,97.24,8.51,14.13,0.01,78.81,19.37,45.33,52833471.76,799345512.73,8795952425.41,60089158730.91,664217709.69,70.17,0.0
1751543588377,55.04,3.8,14.85,0,0,0.0,0,39,57,69,63,43,57,2756,50.01,652,2178,26,12.92,264.16,0,214.24,97.11,9.68,14.45,0.02,77.58,20.59,42.45,53398728.33,803068123.81,8958797809.49,53434101849.28,695328614.96,70.86,0.0
1751543589377,51.0,5.02,14.85,0,0,0.0,0,37,54,69,63,43,56,2692,53.44,637,2174,26,13.1,264.1,0,214.7,97.18,8.29,13.25,0.03,77.3,20.82,40.46,49033219.03,779027598.18,8141428803.59,48260165369.82,622409898.3,71.56,0.0
1751543590376,55.06,4.38,14.86,0,0,0.0,0,37,54,59,65,43,58,2726,47.78,645,2172,26,13.17,264.09,0,214.26,97.42,9.86,13.2,0.03,84.22,14.53,48.9,51655947.39,1172959975.46,8828746262.51,89960616228.47,700241399.22,83.71,0.0
1751543591377,57.95,3.68,14.86,0,0,0.0,0,36,53,67,65,43,56,2865,49.75,678,2173,26,13.28,264.09,0,214.7,96.27,6.09,11.86,0.02,82.15,16.31,46.38,51426323.59,1029610825.03,8475064706.34,76211726859.45,596221749.91,94.44,0.0
1751543592376,53.04,8.94,14.86,0,0,0.0,0,37,53,53,65,43,57,2747,51.7,650,2171,26,13.39,264.09,0,215.22,97.21,8.45,14.75,0.02,79.04,19.21,42.64,51447832.86,765454153.48,8375838409.21,53678846042.78,682986665.44,71.81,0.0
1751543593377,55.96,3.95,14.86,0,0,0.0,0,37,52,74,64,43,57,2861,50.93,677,2171,26,13.51,264.09,0,215.27,97.43,9.44,15.58,0.02,79.5,18.74,42.82,53905015.54,780366983.44,8585545695.28,55619481621.63,744421105.81,72.77,0.0
1751543594377,56.01,3.22,14.86,0,0,0.0,0,37,52,72,63,43,56,2785,50.2,659,2172,26,13.67,264.09,0,215.27,97.25,8.78,13.51,0.03,79.79,18.59,46.22,50961732.1,915678054.1,8510154004.74,64526587565.68,634577119.69,70.51,1.0
1751543595377,52.98,5.57,14.87,0,0,0.0,0,38,55,68,64,43,57,2641,50.58,625,2176,26,13.97,264.54,0,215.3,97.52,9.0,15.61,0.03,79.65,18.93,40.58,53391962.81,1069854380.27,9228933785.79,59480945672.73,707666272.21,70.67,0.0
1751543596377,56.0,5.12,14.86,0,0,0.0,0,39,54,74,64,43,57,2747,49.29,650,2174,26,14.2,264.54,0,215.32,97.37,8.61,17.02,0.02,77.51,20.61,42.3,57145354.66,826457895.08,9561428387.39,55538420023.8,744338323.15,68.87,0.0
1751543597376,55.04,4.28,14.87,0,0,0.0,0,38,55,72,63,43,57,2684,49.02,635,2175,26,14.45,264.52,0,215.34,97.43,7.68,17.26,0.03,79.02,19.6,43.65,52059856.58,828653506.65,9499331652.73,59416822683.34,766610294.37,69.74,2.0
1751543598377,54.97,4.37,14.87,0,0,0.0,0,36,54,70,64,43,57,2658,48.76,629,2176,26,14.65,264.52,0,215.7,97.19,7.8,16.4,0.06,79.45,19.18,44.19,46141850.86,806525396.15,8659811361.33,57179345433.29,701403470.18,68.59,0.0
1751543599376,56.02,5.09,14.87,0,0,0.0,0,35,54,66,64,43,57,2667,47.24,631,2178,26,14.83,265.46,0,215.81,97.29,6.47,16.73,0.03,81.87,16.78,46.4,45870897.03,887709806.6,8129882970.31,65407731023.82,732007416.12,68.87,0.0
1751543600376,55.0,5.7,14.87,0,0,0.0,0,35,53,66,64,43,57,2730,49.69,646,2180,26,14.89,265.49,0,217.68,97.36,6.68,15.34,0.02,80.88,17.77,45.87,45040207.69,853148759.12,8147464064.51,61491422749.43,662371948.27,67.84,0.0
1751543601377,56.97,2.7,14.87,0,0,0.0,0,35,53,71,63,43,57,2650,47.21,627,2181,26,15.06,264.34,0,218.22,97.31,5.98,12.74,0.02,80.93,17.78,45.36,43956811.55,899913510.92,8074103759.75,61628413175.07,749917214.17,72.16,0.0
